Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
wrist-cuff-18,Acids rounded cuff in silver plated,"<meta charset=""utf-8""><span>Acids rounded cuff in silver plated</span>",MONA ASSEMI,Bracelet,"accessories, bracelet, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,188.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0097.JPG?v=1432244514,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-17,Acids bangle,"<meta charset=""utf-8""><span>Acids bangle in silver plated</span>",MONA ASSEMI,Bracelet,"acids, bangle",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,198.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0095.JPG?v=1432243960,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-17,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/1_57_387200cf-fce0-4dba-a179-7800b1b9dd06.JPG?v=1432669798,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-16,Acids rounded bangle,"<meta charset=""utf-8"">
<p class=""p1""><span>Acids rounded bangle in silver plated</span></p>",MONA ASSEMI,Bracelet,"acids, bangle",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0092.JPG?v=1432243774,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-15,Acids rounded bangle,"<p class=""p1""> Acids rounded bangle in 14 kt plated gold </p>",MONA ASSEMI,Bracelet,"acids, bangle",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0090.JPG?v=1432243540,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-14,Mesh bracelet,"<meta charset=""utf-8"">
<p class=""p1""><span>Acids mesh bangle in silver plated</span></p>",MONA ASSEMI,Bracelet,"acids, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,325.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0089.JPG?v=1432243186,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-14,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0198.JPG?v=1434038538,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-13,Acids mesh bangle,"<meta charset=""utf-8"">
<p class=""p1""><span>Acids mesh bangle in 14 kt gold plated </span></p>",MONA ASSEMI,Bracelet,"accessories, bangle, bracelet",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,350.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0088.JPG?v=1432242912,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-12,Acids angled cuff,"<meta charset=""utf-8"">
<p class=""p1""><span>Acids angled cuff in silver plated </span></p>",MONA ASSEMI,Bracelet,"accessories, acids, bracelet, cuff",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,425.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0086.JPG?v=1432242472,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-10,Acids angled cuff,"<meta charset=""utf-8"">
<p class=""p1""><span>Acids angled cuff in silver plated</span></p>",MONA ASSEMI,Bracelet,"acids, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,425.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0082.JPG?v=1432241764,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-11,Acids straight cuff,"<p class=""p1"">Acids straight cuff in silver plated </p>",MONA ASSEMI,Bracelet,"acids, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,425.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0083.JPG?v=1432241756,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-9,Acids straight cuff,"<meta charset=""utf-8"">
<p class=""p1""><span>Acids straight cuff in 14 kt plated gold </span></p>",MONA ASSEMI,Bracelet,"accessories, acids, bracelet, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,425.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0080.JPG?v=1432241595,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-8,Acids cuff,"<meta charset=""utf-8"">
<p class=""p1""><span>Acids cuff in silver plated</span></p>",MONA ASSEMI,Bracelet,"",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,225.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0078.JPG?v=1432241490,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-7,Acids medium cuff,"<meta charset=""utf-8""><meta charset=""utf-8""><span>Acids medium cuff in 14 kt plated gold </span>",MONA ASSEMI,Bracelet,"accessories, acids, bracelet, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,355.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0076.JPG?v=1432241045,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-6,Acids cuff,"<meta charset=""utf-8""><span>Acids cuff in 14 kt plated gold </span><meta charset=""utf-8"">",MONA ASSEMI,Bracelet,"accessories, acids, bangle, bangles, bracelet, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,225.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0074.JPG?v=1432240596,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-5,Acids square bangle,"<meta charset=""utf-8""><span>Acids square bangle in 14 kt plated gold </span><meta charset=""utf-8"">",MONA ASSEMI,Bracelet,"acids, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,325.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0071.JPG?v=1432239783,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-4,Acids square bangle,"<meta charset=""utf-8""><meta charset=""utf-8""><span>Acids square bangle in 14 kt plated gold</span><br><br>",MONA ASSEMI,Bracelet,"",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0070.JPG?v=1432239982,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-3,Acids square bangle,"<meta charset=""utf-8""><span>Acids square bangle in 14 kt plated gold </span><meta charset=""utf-8"">",MONA ASSEMI,Bracelet,"acids, bangle, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,198.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0069.JPG?v=1423084879,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-2,Acids square bangle,"<meta charset=""utf-8""><meta charset=""utf-8""><span>Acids square bangle in 14 kt plated gold </span>",MONA ASSEMI,Bracelet,"acids, bangle, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,175.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0067.JPG?v=1432239245,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-1,Acids square bangle,"<meta charset=""utf-8""><span>Acids square bangle with swarovski crystal detail in 14 kt plated gold</span><meta charset=""utf-8"">",MONA ASSEMI,Bracelet,"acids, bangle, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,485.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0065.JPG?v=1432238260,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/1_56.JPG?v=1432672647,2,,,,,,,,,,,,,,,,,,,,,
necklace-2,Necklace 2,"<meta charset=""utf-8"">
<p><span>Acids necklace in 14 kt plated gold</span></p>
<meta charset=""utf-8"">",MONA ASSEMI,Necklace,"necklace, odette",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,350.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0054.JPG?v=1423084582,1,,false,,,,,,,,,,,,,,,,,lb,,
necklace-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0056.JPG?v=1423084582,2,,,,,,,,,,,,,,,,,,,,,
necklace-1,Necklace 1,"",MONA ASSEMI,Necklace,"necklace, odette",false,Title,Default Title,,,,,$598.00,0.0,,1,deny,manual,238.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0051.JPG?v=1423084410,1,,false,,,,,,,,,,,,,,,,,lb,,
necklace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0053.JPG?v=1423084418,2,,,,,,,,,,,,,,,,,,,,,
